unitid,campus_id,label,branch,year,source_year_filter,on_campus_availability,housing_availability,current_api_survey_year,current_api_country,current_api_is_us,current_api_housing_declaration,historical_blank_interpretation,source_url
162928,162928007,Johns Hopkins,Hopkins Bloomberg Center,2022,1,reported_numeric,blank_source_cell,2024,United States,True,This institution does not provide On-campus Student Housing Facilities.,unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/162928007
162928,162928007,Johns Hopkins,Hopkins Bloomberg Center,2023,1,reported_numeric,blank_source_cell,2024,United States,True,This institution does not provide On-campus Student Housing Facilities.,unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/162928007
162928,162928007,Johns Hopkins,Hopkins Bloomberg Center,2024,1,reported_numeric,blank_source_cell,2024,United States,True,This institution does not provide On-campus Student Housing Facilities.,unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/162928007
162928,162928009,Johns Hopkins,"JHU SAIS Europe, Bologna, Italy",2022,1,reported_numeric,blank_source_cell,2024,Italy,False,This institution does not provide On-campus Student Housing Facilities.,unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/162928009
162928,162928009,Johns Hopkins,"JHU SAIS Europe, Bologna, Italy",2023,1,reported_numeric,blank_source_cell,2024,Italy,False,This institution does not provide On-campus Student Housing Facilities.,unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/162928009
162928,162928009,Johns Hopkins,"JHU SAIS Europe, Bologna, Italy",2024,1,reported_numeric,blank_source_cell,2024,Italy,False,This institution does not provide On-campus Student Housing Facilities.,unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/162928009
162928,162928011,Johns Hopkins,Peabody Institute of Johns Hopkins University,2022,1,reported_numeric,reported_numeric,2024,United States,True,"This campus provides On-campus Student Housing Facilities.
On-campus Student Housing Facilities statistics are a subset of On-Campus statistics.",unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/162928011
162928,162928011,Johns Hopkins,Peabody Institute of Johns Hopkins University,2023,1,reported_numeric,reported_numeric,2024,United States,True,"This campus provides On-campus Student Housing Facilities.
On-campus Student Housing Facilities statistics are a subset of On-Campus statistics.",unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/162928011
162928,162928011,Johns Hopkins,Peabody Institute of Johns Hopkins University,2024,1,reported_numeric,reported_numeric,2024,United States,True,"This campus provides On-campus Student Housing Facilities.
On-campus Student Housing Facilities statistics are a subset of On-Campus statistics.",unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/162928011
162928,162928012,Johns Hopkins,JHU - Nanjing,2022,1,reported_numeric,reported_numeric,2024,China,False,"This campus provides On-campus Student Housing Facilities.
On-campus Student Housing Facilities statistics are a subset of On-Campus statistics.",unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/162928012
162928,162928012,Johns Hopkins,JHU - Nanjing,2023,1,reported_numeric,reported_numeric,2024,China,False,"This campus provides On-campus Student Housing Facilities.
On-campus Student Housing Facilities statistics are a subset of On-Campus statistics.",unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/162928012
162928,162928012,Johns Hopkins,JHU - Nanjing,2024,1,reported_numeric,reported_numeric,2024,China,False,"This campus provides On-campus Student Housing Facilities.
On-campus Student Housing Facilities statistics are a subset of On-Campus statistics.",unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/162928012
162928,162928014,Johns Hopkins,"The Johns Hopkins University Public Policy Center- Barcelona, Spain",2022,1,reported_numeric,blank_source_cell,2024,Spain,False,This institution does not provide On-campus Student Housing Facilities.,unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/162928014
162928,162928014,Johns Hopkins,"The Johns Hopkins University Public Policy Center- Barcelona, Spain",2023,1,reported_numeric,blank_source_cell,2024,Spain,False,This institution does not provide On-campus Student Housing Facilities.,unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/162928014
162928,162928014,Johns Hopkins,"The Johns Hopkins University Public Policy Center- Barcelona, Spain",2024,1,reported_numeric,blank_source_cell,2024,Spain,False,This institution does not provide On-campus Student Housing Facilities.,unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/162928014
162928,162928015,Johns Hopkins,Bayview Medical Center,2022,1,reported_numeric,blank_source_cell,2024,United States,True,This institution does not provide On-campus Student Housing Facilities.,unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/162928015
162928,162928015,Johns Hopkins,Bayview Medical Center,2023,1,reported_numeric,blank_source_cell,2024,United States,True,This institution does not provide On-campus Student Housing Facilities.,unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/162928015
162928,162928015,Johns Hopkins,Bayview Medical Center,2024,1,reported_numeric,blank_source_cell,2024,United States,True,This institution does not provide On-campus Student Housing Facilities.,unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/162928015
166027,166027001,Harvard,Cambridge Campus,2022,1,reported_numeric,reported_numeric,2024,United States,True,"This campus provides On-campus Student Housing Facilities.
On-campus Student Housing Facilities statistics are a subset of On-Campus statistics.",unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/166027001
166027,166027001,Harvard,Cambridge Campus,2023,1,reported_numeric,reported_numeric,2024,United States,True,"This campus provides On-campus Student Housing Facilities.
On-campus Student Housing Facilities statistics are a subset of On-Campus statistics.",unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/166027001
166027,166027001,Harvard,Cambridge Campus,2024,1,reported_numeric,reported_numeric,2024,United States,True,"This campus provides On-campus Student Housing Facilities.
On-campus Student Housing Facilities statistics are a subset of On-Campus statistics.",unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/166027001
166027,166027002,Harvard,Longwood Campus,2022,1,reported_numeric,reported_numeric,2024,United States,True,"This campus provides On-campus Student Housing Facilities.
On-campus Student Housing Facilities statistics are a subset of On-Campus statistics.",unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/166027002
166027,166027002,Harvard,Longwood Campus,2023,1,reported_numeric,reported_numeric,2024,United States,True,"This campus provides On-campus Student Housing Facilities.
On-campus Student Housing Facilities statistics are a subset of On-Campus statistics.",unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/166027002
166027,166027002,Harvard,Longwood Campus,2024,1,reported_numeric,reported_numeric,2024,United States,True,"This campus provides On-campus Student Housing Facilities.
On-campus Student Housing Facilities statistics are a subset of On-Campus statistics.",unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/166027002
166027,166027003,Harvard,Concord Field Station,2022,1,reported_numeric,blank_source_cell,2024,United States,True,This institution does not provide On-campus Student Housing Facilities.,unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/166027003
166027,166027003,Harvard,Concord Field Station,2023,1,reported_numeric,blank_source_cell,2024,United States,True,This institution does not provide On-campus Student Housing Facilities.,unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/166027003
166027,166027003,Harvard,Concord Field Station,2024,1,reported_numeric,blank_source_cell,2024,United States,True,This institution does not provide On-campus Student Housing Facilities.,unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/166027003
166027,166027004,Harvard,Arnold Arboretum,2022,1,reported_numeric,blank_source_cell,2024,United States,True,This institution does not provide On-campus Student Housing Facilities.,unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/166027004
166027,166027004,Harvard,Arnold Arboretum,2023,1,reported_numeric,blank_source_cell,2024,United States,True,This institution does not provide On-campus Student Housing Facilities.,unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/166027004
166027,166027004,Harvard,Arnold Arboretum,2024,1,reported_numeric,blank_source_cell,2024,United States,True,This institution does not provide On-campus Student Housing Facilities.,unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/166027004
166027,166027006,Harvard,Harvard Forest,2022,1,reported_numeric,reported_numeric,2024,United States,True,"This campus provides On-campus Student Housing Facilities.
On-campus Student Housing Facilities statistics are a subset of On-Campus statistics.",unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/166027006
166027,166027006,Harvard,Harvard Forest,2023,1,reported_numeric,reported_numeric,2024,United States,True,"This campus provides On-campus Student Housing Facilities.
On-campus Student Housing Facilities statistics are a subset of On-Campus statistics.",unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/166027006
166027,166027006,Harvard,Harvard Forest,2024,1,reported_numeric,reported_numeric,2024,United States,True,"This campus provides On-campus Student Housing Facilities.
On-campus Student Housing Facilities statistics are a subset of On-Campus statistics.",unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/166027006
166027,166027008,Harvard,Center for Hellenic Studies,2022,1,reported_numeric,blank_source_cell,2024,Greece,False,This institution does not provide On-campus Student Housing Facilities.,unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/166027008
166027,166027008,Harvard,Center for Hellenic Studies,2023,1,reported_numeric,blank_source_cell,2024,Greece,False,This institution does not provide On-campus Student Housing Facilities.,unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/166027008
166027,166027008,Harvard,Center for Hellenic Studies,2024,1,reported_numeric,blank_source_cell,2024,Greece,False,This institution does not provide On-campus Student Housing Facilities.,unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/166027008
166027,166027009,Harvard,DRCLAS - Chile,2022,1,reported_numeric,blank_source_cell,2024,Chile,False,This institution does not provide On-campus Student Housing Facilities.,unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/166027009
166027,166027009,Harvard,DRCLAS - Chile,2023,1,reported_numeric,blank_source_cell,2024,Chile,False,This institution does not provide On-campus Student Housing Facilities.,unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/166027009
166027,166027009,Harvard,DRCLAS - Chile,2024,1,reported_numeric,blank_source_cell,2024,Chile,False,This institution does not provide On-campus Student Housing Facilities.,unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/166027009
166683,166683001,MIT,MIT,2022,1,reported_numeric,reported_numeric,2024,United States,True,"This campus provides On-campus Student Housing Facilities.
On-campus Student Housing Facilities statistics are a subset of On-Campus statistics.",unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/166683001
166683,166683001,MIT,MIT,2023,1,reported_numeric,reported_numeric,2024,United States,True,"This campus provides On-campus Student Housing Facilities.
On-campus Student Housing Facilities statistics are a subset of On-Campus statistics.",unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/166683001
166683,166683001,MIT,MIT,2024,1,reported_numeric,reported_numeric,2024,United States,True,"This campus provides On-campus Student Housing Facilities.
On-campus Student Housing Facilities statistics are a subset of On-Campus statistics.",unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/166683001
170976,170976001,Michigan Ann Arbor,Ann Arbor campus,2022,1,reported_numeric,reported_numeric,2024,United States,True,"This campus provides On-campus Student Housing Facilities.
On-campus Student Housing Facilities statistics are a subset of On-Campus statistics.",unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/170976001
170976,170976001,Michigan Ann Arbor,Ann Arbor campus,2023,1,reported_numeric,reported_numeric,2024,United States,True,"This campus provides On-campus Student Housing Facilities.
On-campus Student Housing Facilities statistics are a subset of On-Campus statistics.",unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/170976001
170976,170976001,Michigan Ann Arbor,Ann Arbor campus,2024,1,reported_numeric,reported_numeric,2024,United States,True,"This campus provides On-campus Student Housing Facilities.
On-campus Student Housing Facilities statistics are a subset of On-Campus statistics.",unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/170976001
182670,182670001,Dartmouth,Dartmouth College  Main Campus,2022,1,reported_numeric,reported_numeric,2024,United States,True,"This campus provides On-campus Student Housing Facilities.
On-campus Student Housing Facilities statistics are a subset of On-Campus statistics.",unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/182670001
182670,182670001,Dartmouth,Dartmouth College  Main Campus,2023,1,reported_numeric,reported_numeric,2024,United States,True,"This campus provides On-campus Student Housing Facilities.
On-campus Student Housing Facilities statistics are a subset of On-Campus statistics.",unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/182670001
182670,182670001,Dartmouth,Dartmouth College  Main Campus,2024,1,reported_numeric,reported_numeric,2024,United States,True,"This campus provides On-campus Student Housing Facilities.
On-campus Student Housing Facilities statistics are a subset of On-Campus statistics.",unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/182670001
182670,182670002,Dartmouth,Lebanon Campus,2022,1,reported_numeric,reported_numeric,2024,,True,"This campus provides On-campus Student Housing Facilities.
On-campus Student Housing Facilities statistics are a subset of On-Campus statistics.",unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/182670002
182670,182670002,Dartmouth,Lebanon Campus,2023,1,reported_numeric,reported_numeric,2024,,True,"This campus provides On-campus Student Housing Facilities.
On-campus Student Housing Facilities statistics are a subset of On-Campus statistics.",unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/182670002
182670,182670002,Dartmouth,Lebanon Campus,2024,1,reported_numeric,reported_numeric,2024,,True,"This campus provides On-campus Student Housing Facilities.
On-campus Student Housing Facilities statistics are a subset of On-Campus statistics.",unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/182670002
186131,186131001,Princeton,Main Campus,2022,1,reported_numeric,reported_numeric,2024,United States,True,"This campus provides On-campus Student Housing Facilities.
On-campus Student Housing Facilities statistics are a subset of On-Campus statistics.",unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/186131001
186131,186131001,Princeton,Main Campus,2023,1,reported_numeric,reported_numeric,2024,United States,True,"This campus provides On-campus Student Housing Facilities.
On-campus Student Housing Facilities statistics are a subset of On-Campus statistics.",unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/186131001
186131,186131001,Princeton,Main Campus,2024,1,reported_numeric,reported_numeric,2024,United States,True,"This campus provides On-campus Student Housing Facilities.
On-campus Student Housing Facilities statistics are a subset of On-Campus statistics.",unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/186131001
186131,186131002,Princeton,James Forrestal Campus,2022,1,reported_numeric,blank_source_cell,2024,United States,True,This institution does not provide On-campus Student Housing Facilities.,unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/186131002
186131,186131002,Princeton,James Forrestal Campus,2023,1,reported_numeric,blank_source_cell,2024,United States,True,This institution does not provide On-campus Student Housing Facilities.,unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/186131002
186131,186131002,Princeton,James Forrestal Campus,2024,1,reported_numeric,blank_source_cell,2024,United States,True,This institution does not provide On-campus Student Housing Facilities.,unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/186131002
190150,190150001,Columbia,Morningside Campus,2022,1,reported_numeric,reported_numeric,2024,United States,True,"This campus provides On-campus Student Housing Facilities.
On-campus Student Housing Facilities statistics are a subset of On-Campus statistics.",unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/190150001
190150,190150001,Columbia,Morningside Campus,2023,1,reported_numeric,reported_numeric,2024,United States,True,"This campus provides On-campus Student Housing Facilities.
On-campus Student Housing Facilities statistics are a subset of On-Campus statistics.",unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/190150001
190150,190150001,Columbia,Morningside Campus,2024,1,reported_numeric,reported_numeric,2024,United States,True,"This campus provides On-campus Student Housing Facilities.
On-campus Student Housing Facilities statistics are a subset of On-Campus statistics.",unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/190150001
190150,190150002,Columbia,Medical Center Campus,2022,1,reported_numeric,reported_numeric,2024,United States,True,"This campus provides On-campus Student Housing Facilities.
On-campus Student Housing Facilities statistics are a subset of On-Campus statistics.",unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/190150002
190150,190150002,Columbia,Medical Center Campus,2023,1,reported_numeric,reported_numeric,2024,United States,True,"This campus provides On-campus Student Housing Facilities.
On-campus Student Housing Facilities statistics are a subset of On-Campus statistics.",unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/190150002
190150,190150002,Columbia,Medical Center Campus,2024,1,reported_numeric,reported_numeric,2024,United States,True,"This campus provides On-campus Student Housing Facilities.
On-campus Student Housing Facilities statistics are a subset of On-Campus statistics.",unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/190150002
190150,190150004,Columbia,Lamont-Doherty Earth Observatory,2022,1,reported_numeric,blank_source_cell,2024,United States,True,This institution does not provide On-campus Student Housing Facilities.,unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/190150004
190150,190150004,Columbia,Lamont-Doherty Earth Observatory,2023,1,reported_numeric,blank_source_cell,2024,United States,True,This institution does not provide On-campus Student Housing Facilities.,unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/190150004
190150,190150004,Columbia,Lamont-Doherty Earth Observatory,2024,1,reported_numeric,blank_source_cell,2024,United States,True,This institution does not provide On-campus Student Housing Facilities.,unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/190150004
190150,190150005,Columbia,Nevis Laboratories,2022,1,reported_numeric,blank_source_cell,2024,United States,True,This institution does not provide On-campus Student Housing Facilities.,unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/190150005
190150,190150005,Columbia,Nevis Laboratories,2023,1,reported_numeric,blank_source_cell,2024,United States,True,This institution does not provide On-campus Student Housing Facilities.,unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/190150005
190150,190150005,Columbia,Nevis Laboratories,2024,1,reported_numeric,blank_source_cell,2024,United States,True,This institution does not provide On-campus Student Housing Facilities.,unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/190150005
190150,190150006,Columbia,Manhattanville Campus,2022,1,reported_numeric,reported_numeric,2024,,True,"This campus provides On-campus Student Housing Facilities.
On-campus Student Housing Facilities statistics are a subset of On-Campus statistics.",unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/190150006
190150,190150006,Columbia,Manhattanville Campus,2023,1,reported_numeric,reported_numeric,2024,,True,"This campus provides On-campus Student Housing Facilities.
On-campus Student Housing Facilities statistics are a subset of On-Campus statistics.",unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/190150006
190150,190150006,Columbia,Manhattanville Campus,2024,1,reported_numeric,reported_numeric,2024,,True,"This campus provides On-campus Student Housing Facilities.
On-campus Student Housing Facilities statistics are a subset of On-Campus statistics.",unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/190150006
190150,190150007,Columbia,Baker Athletics Complex,2022,0,year_filter_0,year_filter_0,2024,,True,This institution does not provide On-campus Student Housing Facilities.,unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/190150007
190150,190150007,Columbia,Baker Athletics Complex,2023,0,year_filter_0,year_filter_0,2024,,True,This institution does not provide On-campus Student Housing Facilities.,unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/190150007
190150,190150007,Columbia,Baker Athletics Complex,2024,1,reported_numeric,blank_source_cell,2024,,True,This institution does not provide On-campus Student Housing Facilities.,unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/190150007
190150,190150008,Columbia,CU Paris / Reid Hall,2022,0,year_filter_0,year_filter_0,2024,France,False,This institution does not provide On-campus Student Housing Facilities.,unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/190150008
190150,190150008,Columbia,CU Paris / Reid Hall,2023,0,year_filter_0,year_filter_0,2024,France,False,This institution does not provide On-campus Student Housing Facilities.,unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/190150008
190150,190150008,Columbia,CU Paris / Reid Hall,2024,1,reported_numeric,blank_source_cell,2024,France,False,This institution does not provide On-campus Student Housing Facilities.,unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/190150008
190415,190415001,Cornell,Endowed and Contract College Campuses,2022,1,reported_numeric,reported_numeric,2024,United States,True,"This campus provides On-campus Student Housing Facilities.
On-campus Student Housing Facilities statistics are a subset of On-Campus statistics.",unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/190415001
190415,190415001,Cornell,Endowed and Contract College Campuses,2023,1,reported_numeric,reported_numeric,2024,United States,True,"This campus provides On-campus Student Housing Facilities.
On-campus Student Housing Facilities statistics are a subset of On-Campus statistics.",unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/190415001
190415,190415001,Cornell,Endowed and Contract College Campuses,2024,1,reported_numeric,reported_numeric,2024,United States,True,"This campus provides On-campus Student Housing Facilities.
On-campus Student Housing Facilities statistics are a subset of On-Campus statistics.",unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/190415001
190415,190415002,Cornell,Cornell Tech Campus,2022,1,reported_numeric,reported_numeric,2024,United States,True,"This campus provides On-campus Student Housing Facilities.
On-campus Student Housing Facilities statistics are a subset of On-Campus statistics.",unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/190415002
190415,190415002,Cornell,Cornell Tech Campus,2023,1,reported_numeric,reported_numeric,2024,United States,True,"This campus provides On-campus Student Housing Facilities.
On-campus Student Housing Facilities statistics are a subset of On-Campus statistics.",unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/190415002
190415,190415002,Cornell,Cornell Tech Campus,2024,1,reported_numeric,reported_numeric,2024,United States,True,"This campus provides On-campus Student Housing Facilities.
On-campus Student Housing Facilities statistics are a subset of On-Campus statistics.",unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/190415002
190415,190415003,Cornell,Cornell AgriTech Campus,2022,1,reported_numeric,reported_numeric,2024,,True,"This campus provides On-campus Student Housing Facilities.
On-campus Student Housing Facilities statistics are a subset of On-Campus statistics.",unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/190415003
190415,190415003,Cornell,Cornell AgriTech Campus,2023,1,reported_numeric,reported_numeric,2024,,True,"This campus provides On-campus Student Housing Facilities.
On-campus Student Housing Facilities statistics are a subset of On-Campus statistics.",unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/190415003
190415,190415003,Cornell,Cornell AgriTech Campus,2024,1,reported_numeric,reported_numeric,2024,,True,"This campus provides On-campus Student Housing Facilities.
On-campus Student Housing Facilities statistics are a subset of On-Campus statistics.",unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/190415003
193900,193900001,NYU,NYU Washington Square,2022,1,reported_numeric,reported_numeric,2024,United States,True,"This campus provides On-campus Student Housing Facilities.
On-campus Student Housing Facilities statistics are a subset of On-Campus statistics.",unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/193900001
193900,193900001,NYU,NYU Washington Square,2023,1,reported_numeric,reported_numeric,2024,United States,True,"This campus provides On-campus Student Housing Facilities.
On-campus Student Housing Facilities statistics are a subset of On-Campus statistics.",unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/193900001
193900,193900001,NYU,NYU Washington Square,2024,1,reported_numeric,reported_numeric,2024,United States,True,"This campus provides On-campus Student Housing Facilities.
On-campus Student Housing Facilities statistics are a subset of On-Campus statistics.",unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/193900001
193900,193900002,NYU,NYU Grossman School of Medicine,2022,1,reported_numeric,reported_numeric,2024,United States,True,"This campus provides On-campus Student Housing Facilities.
On-campus Student Housing Facilities statistics are a subset of On-Campus statistics.",unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/193900002
193900,193900002,NYU,NYU Grossman School of Medicine,2023,1,reported_numeric,reported_numeric,2024,United States,True,"This campus provides On-campus Student Housing Facilities.
On-campus Student Housing Facilities statistics are a subset of On-Campus statistics.",unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/193900002
193900,193900002,NYU,NYU Grossman School of Medicine,2024,1,reported_numeric,reported_numeric,2024,United States,True,"This campus provides On-campus Student Housing Facilities.
On-campus Student Housing Facilities statistics are a subset of On-Campus statistics.",unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/193900002
193900,193900003,NYU,NYU in Florence/Villa La Pietra,2022,1,reported_numeric,reported_numeric,2024,Italy,False,"This campus provides On-campus Student Housing Facilities.
On-campus Student Housing Facilities statistics are a subset of On-Campus statistics.",unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/193900003
193900,193900003,NYU,NYU in Florence/Villa La Pietra,2023,1,reported_numeric,reported_numeric,2024,Italy,False,"This campus provides On-campus Student Housing Facilities.
On-campus Student Housing Facilities statistics are a subset of On-Campus statistics.",unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/193900003
193900,193900003,NYU,NYU in Florence/Villa La Pietra,2024,1,reported_numeric,reported_numeric,2024,Italy,False,"This campus provides On-campus Student Housing Facilities.
On-campus Student Housing Facilities statistics are a subset of On-Campus statistics.",unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/193900003
193900,193900004,NYU,NYU Accra,2022,1,reported_numeric,blank_source_cell,2024,Ghana,False,This institution does not provide On-campus Student Housing Facilities.,unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/193900004
193900,193900004,NYU,NYU Accra,2023,1,reported_numeric,blank_source_cell,2024,Ghana,False,This institution does not provide On-campus Student Housing Facilities.,unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/193900004
193900,193900004,NYU,NYU Accra,2024,1,reported_numeric,blank_source_cell,2024,Ghana,False,This institution does not provide On-campus Student Housing Facilities.,unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/193900004
193900,193900005,NYU,NYU London,2022,1,reported_numeric,blank_source_cell,2024,United Kingdom,False,This institution does not provide On-campus Student Housing Facilities.,unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/193900005
193900,193900005,NYU,NYU London,2023,1,reported_numeric,blank_source_cell,2024,United Kingdom,False,This institution does not provide On-campus Student Housing Facilities.,unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/193900005
193900,193900005,NYU,NYU London,2024,1,reported_numeric,blank_source_cell,2024,United Kingdom,False,This institution does not provide On-campus Student Housing Facilities.,unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/193900005
193900,193900006,NYU,NYU Madrid,2022,1,reported_numeric,blank_source_cell,2024,Spain,False,This institution does not provide On-campus Student Housing Facilities.,unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/193900006
193900,193900006,NYU,NYU Madrid,2023,1,reported_numeric,blank_source_cell,2024,Spain,False,This institution does not provide On-campus Student Housing Facilities.,unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/193900006
193900,193900006,NYU,NYU Madrid,2024,1,reported_numeric,blank_source_cell,2024,Spain,False,This institution does not provide On-campus Student Housing Facilities.,unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/193900006
193900,193900007,NYU,NYU Paris,2022,1,reported_numeric,blank_source_cell,2024,France,False,This institution does not provide On-campus Student Housing Facilities.,unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/193900007
193900,193900007,NYU,NYU Paris,2023,1,reported_numeric,blank_source_cell,2024,France,False,This institution does not provide On-campus Student Housing Facilities.,unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/193900007
193900,193900007,NYU,NYU Paris,2024,1,reported_numeric,blank_source_cell,2024,France,False,This institution does not provide On-campus Student Housing Facilities.,unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/193900007
193900,193900008,NYU,NYU Prague,2022,1,reported_numeric,blank_source_cell,2024,Czech Republic,False,This institution does not provide On-campus Student Housing Facilities.,unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/193900008
193900,193900008,NYU,NYU Prague,2023,1,reported_numeric,blank_source_cell,2024,Czech Republic,False,This institution does not provide On-campus Student Housing Facilities.,unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/193900008
