zip_code,date,core_count,broad_count,eligible_all_count,temp_high_f,temp_mean_f,temp_low_f,heatwave_p90_3day
92104,2023-06-10,0,0,0,66.9,61.6,58.0,0
92104,2023-06-11,0,0,0,63.8,60.8,58.8,0
92104,2023-06-12,0,0,0,66.5,61.8,59.1,0
92104,2023-06-13,0,0,0,66.7,61.8,58.5,0
92104,2023-06-14,0,0,0,67.5,61.5,57.6,0
92104,2023-06-15,0,0,0,68.8,62.2,57.8,0
92104,2023-06-16,0,0,0,71.8,64.6,60.0,0
92104,2023-06-17,0,0,0,72.7,64.7,58.5,0
92104,2023-06-18,0,0,0,68.9,63.3,59.0,0
92104,2023-06-19,0,0,1,69.0,62.5,57.0,0
92104,2023-06-20,0,0,0,71.8,64.3,57.7,0
92104,2023-06-21,0,0,0,72.0,63.9,57.2,0
92104,2023-06-22,0,0,0,66.4,60.4,55.0,0
92104,2023-06-23,0,0,0,69.6,61.7,56.1,0
92104,2023-06-24,0,0,0,69.8,61.9,55.6,0
92104,2023-06-25,0,0,0,69.3,62.1,55.5,0
92104,2023-06-26,0,0,0,69.8,62.9,56.4,0
92104,2023-06-27,0,0,0,70.6,62.9,56.1,0
92104,2023-06-28,0,0,0,68.2,61.9,56.7,0
92104,2023-06-29,0,0,0,70.7,63.2,55.3,0
92104,2023-06-30,0,0,0,73.3,65.2,58.5,0
92104,2023-07-01,0,0,0,73.7,66.6,60.5,0
92104,2023-07-02,0,0,0,75.2,67.0,61.1,0
92104,2023-07-03,0,0,0,74.3,66.8,59.8,0
92104,2023-07-04,0,0,0,73.6,66.8,60.8,0
92104,2023-07-05,0,0,0,72.4,64.4,56.7,0
92104,2023-07-06,0,0,0,70.6,63.3,56.6,0
92104,2023-07-07,0,0,1,70.5,63.0,55.8,0
92104,2023-07-08,0,0,0,70.2,63.8,57.1,0
92104,2023-07-09,0,0,0,72.0,64.5,58.0,0
92104,2023-07-10,0,0,0,74.7,66.4,58.7,0
92104,2023-07-11,0,0,0,77.8,69.4,61.9,0
92104,2023-07-12,0,0,0,81.0,72.4,64.8,0
92104,2023-07-13,0,0,0,82.0,72.7,65.2,0
92104,2023-07-14,0,0,0,79.2,71.4,63.4,0
92104,2023-07-15,0,0,0,74.5,69.0,63.5,0
92104,2023-07-16,0,0,0,76.5,70.4,64.7,0
92104,2023-07-17,0,0,0,81.5,72.4,66.0,0
92104,2023-07-18,0,0,0,79.6,72.1,65.8,0
92104,2023-07-19,0,0,1,81.5,72.4,65.1,0
92104,2023-07-20,0,0,0,80.3,72.4,65.2,0
92104,2023-07-21,0,0,0,78.4,71.0,64.9,0
92104,2023-07-22,0,0,0,77.8,70.6,64.3,0
92104,2023-07-23,0,0,0,77.3,70.0,63.9,0
92104,2023-07-24,0,0,0,79.5,71.9,65.8,0
92104,2023-07-25,0,0,0,80.5,73.0,65.9,0
92104,2023-07-26,0,0,0,83.7,74.7,66.6,0
92104,2023-07-27,0,0,0,81.1,73.8,67.2,0
92104,2023-07-28,0,0,0,76.9,71.8,67.0,0
92104,2023-07-29,0,0,0,79.5,72.2,66.4,0
92104,2023-07-30,0,0,0,80.4,73.1,67.5,0
92104,2023-07-31,0,0,0,78.4,73.0,68.8,0
92104,2023-08-01,0,0,0,81.4,74.1,68.4,0
92104,2023-08-02,0,0,0,80.7,72.0,65.7,0
92104,2023-08-03,0,0,0,75.8,68.7,63.0,0
92104,2023-08-04,0,0,0,75.8,68.1,61.3,0
92104,2023-08-05,0,0,0,77.9,69.9,63.2,0
92104,2023-08-06,0,0,0,80.2,71.9,65.6,0
92104,2023-08-07,0,0,0,79.8,72.6,65.5,0
92104,2023-08-08,0,0,0,79.0,72.0,67.2,0
92104,2023-08-09,0,0,0,77.1,70.7,66.5,0
92104,2023-08-10,0,0,0,75.1,69.5,66.3,0
92104,2023-08-11,0,0,0,75.4,69.3,66.1,0
92104,2023-08-12,0,0,0,75.4,69.1,64.8,0
92104,2023-08-13,0,0,0,75.7,69.0,63.5,0
92104,2023-08-14,0,0,0,76.8,69.9,64.2,0
92104,2023-08-15,0,0,0,80.4,71.6,65.3,0
92104,2023-08-16,0,0,0,81.4,72.8,66.6,0
92104,2023-08-17,0,0,0,81.1,72.1,66.1,0
92104,2023-08-18,0,0,0,76.5,69.5,63.4,0
92104,2023-08-19,0,0,0,72.4,68.2,63.7,0
92104,2023-08-20,0,0,0,77.0,71.4,65.7,0
92104,2023-08-21,0,0,0,70.9,67.6,64.9,0
92104,2023-08-22,0,0,0,74.2,67.9,62.1,0
92104,2023-08-23,0,0,0,73.4,68.3,63.9,0
92104,2023-08-24,0,0,0,72.9,67.6,64.0,0
92104,2023-08-25,0,0,0,74.3,67.7,61.0,0
92104,2023-08-26,0,0,0,78.3,69.6,62.5,0
92104,2023-08-27,0,0,0,82.1,72.5,63.0,0
92104,2023-08-28,0,0,0,84.8,75.7,67.5,0
92104,2023-08-29,0,0,0,86.4,76.4,69.9,0
92104,2023-08-30,0,0,0,80.4,74.7,69.7,0
92104,2023-08-31,0,0,1,77.5,71.8,67.5,0
92104,2023-09-01,0,0,0,75.9,70.2,65.7,0
92104,2023-09-02,0,0,0,74.7,71.2,68.4,0
92104,2023-09-03,0,0,0,74.0,70.3,65.7,0
92104,2023-09-04,0,0,0,72.1,67.2,63.0,0
92104,2023-09-05,0,0,0,72.6,67.5,64.1,0
92104,2023-09-06,0,0,0,75.9,67.9,61.1,0
92104,2023-09-07,0,0,0,78.3,69.6,61.8,0
92104,2023-09-08,0,0,1,85.3,74.2,65.9,1
92104,2023-09-09,0,0,0,83.2,75.2,68.5,1
92104,2023-09-10,0,0,0,89.3,76.1,68.7,1
92104,2023-09-11,0,0,0,83.6,74.9,69.4,1
92104,2023-09-12,0,0,0,77.0,71.6,66.0,0
92104,2023-09-13,0,0,0,72.9,66.8,62.6,0
92104,2023-09-14,0,0,0,73.1,66.1,60.4,0
92104,2023-09-15,0,0,0,73.6,66.9,62.4,0
92104,2023-09-16,0,0,0,71.6,66.6,63.3,0
92104,2023-09-17,0,0,0,71.1,65.7,62.8,0
92104,2023-09-18,0,0,0,71.0,65.7,62.9,0
92104,2023-09-19,0,0,0,72.5,65.8,60.2,0
92104,2023-09-20,0,0,0,70.7,65.8,62.5,0
92104,2023-09-21,0,0,0,72.0,66.0,62.1,0
92104,2023-09-22,0,0,0,70.4,65.5,62.0,0
92104,2023-09-23,0,0,0,72.5,67.2,63.0,0
92104,2023-09-24,0,0,0,73.9,65.3,57.5,0
92104,2023-09-25,0,0,0,73.8,65.4,58.1,0
92104,2023-09-26,0,0,0,74.0,65.9,58.3,0
92104,2023-09-27,0,0,0,74.3,66.4,61.2,0
92104,2023-09-28,0,0,0,71.9,65.1,59.5,0
92104,2023-09-29,0,0,0,69.1,63.7,59.6,0
92104,2023-09-30,0,0,0,67.5,63.5,60.4,0
92104,2023-10-01,0,0,0,66.6,62.6,59.4,0
92104,2023-10-02,0,0,0,69.9,62.4,54.6,0
92104,2023-10-03,0,0,0,74.8,65.5,57.4,0
92104,2023-10-04,0,0,0,79.8,69.2,59.6,0
92104,2023-10-05,0,0,0,83.7,71.6,60.6,0
92104,2023-10-06,0,0,0,81.7,71.9,63.6,0
92104,2023-10-07,0,0,0,80.7,71.7,62.8,0
92104,2023-10-08,0,0,0,80.1,71.7,65.8,0
92104,2023-10-09,0,0,0,75.7,67.8,62.3,0
92104,2023-10-10,0,0,0,71.1,64.9,60.4,0
92104,2023-10-11,0,0,0,68.0,64.2,61.8,0
92104,2023-10-12,0,0,0,72.6,65.2,60.2,0
92104,2023-10-13,0,0,0,72.4,65.2,58.8,0
92104,2023-10-14,0,0,0,75.6,66.5,59.2,0
92104,2023-10-15,0,0,0,78.7,67.8,58.5,0
92104,2023-10-16,0,0,0,75.2,68.4,62.6,0
92104,2023-10-17,0,0,0,73.5,67.7,62.5,0
92104,2023-10-18,0,0,0,75.8,68.2,59.5,0
92104,2023-10-19,0,0,0,79.4,70.8,63.8,0
92104,2023-10-20,0,0,0,81.6,71.4,64.6,0
92104,2023-10-21,0,0,0,76.9,68.4,62.9,0
92104,2023-10-22,0,0,0,69.0,63.9,58.8,0
92104,2023-10-23,0,0,0,66.3,63.1,60.3,0
92104,2023-10-24,0,0,0,68.5,63.5,60.1,0
92104,2023-10-25,0,0,0,65.7,62.7,60.8,0
92104,2023-10-26,0,0,0,69.7,63.6,60.3,0
92104,2023-10-27,0,0,0,67.9,62.3,57.9,0
92104,2023-10-28,0,0,0,68.1,62.2,57.8,0
92104,2023-10-29,0,0,0,75.5,64.0,51.9,0
92104,2023-10-30,0,0,0,75.7,62.7,50.1,0
92104,2023-10-31,0,0,0,79.4,65.1,52.5,0
92104,2023-11-01,0,0,0,78.6,66.1,55.4,0
92104,2023-11-02,0,0,0,76.7,64.0,52.0,0
92104,2023-11-03,0,0,0,75.1,63.3,52.5,0
92104,2023-11-04,0,0,0,74.7,63.9,53.4,0
92104,2023-11-05,0,0,0,76.4,64.5,55.0,0
92104,2023-11-06,0,0,0,70.5,63.9,58.5,0
92104,2023-11-07,0,0,0,67.0,61.5,57.7,0
92104,2023-11-08,0,0,0,70.2,61.3,53.1,0
92104,2023-11-09,0,0,0,72.6,60.9,49.3,0
92104,2023-11-10,0,0,0,73.1,59.5,47.1,0
92104,2023-11-11,0,0,0,73.9,60.6,47.4,0
92104,2023-11-12,0,0,0,75.8,62.7,52.1,0
92104,2023-11-13,0,0,0,73.6,61.7,51.8,0
92104,2023-11-14,0,0,0,74.7,61.8,49.9,0
92104,2023-11-15,0,0,0,65.2,60.0,54.9,0
92104,2023-11-16,0,0,0,68.7,63.2,58.7,0
92104,2023-11-17,0,0,0,69.1,61.5,54.7,0
92104,2023-11-18,0,0,0,65.7,61.2,57.8,0
92104,2023-11-19,0,0,0,63.9,60.5,56.4,0
92104,2023-11-20,0,0,0,70.8,59.6,50.7,0
92104,2023-11-21,0,0,0,73.0,61.2,52.2,0
92104,2023-11-22,0,0,0,74.7,62.0,53.7,0
92104,2023-11-23,0,0,0,65.9,59.3,54.1,0
92104,2023-11-24,0,0,0,61.8,58.7,53.7,0
92104,2023-11-25,0,0,0,64.8,57.3,50.4,0
92104,2023-11-26,0,0,0,67.1,57.0,48.7,0
92104,2023-11-27,0,0,0,68.0,57.7,48.1,0
92104,2023-11-28,0,0,0,67.4,58.6,49.7,0
92104,2023-11-29,0,0,0,62.4,56.9,51.7,0
92104,2023-11-30,0,0,0,59.9,56.5,54.2,0
92104,2023-12-01,0,0,0,62.1,56.8,51.3,0
92104,2023-12-02,0,0,0,62.2,54.5,46.3,0
92104,2023-12-03,0,0,0,64.0,54.4,46.6,0
92104,2023-12-04,0,0,0,68.2,56.8,47.3,0
92104,2023-12-05,0,0,0,72.7,59.5,50.1,0
92104,2023-12-06,0,0,0,68.5,58.7,50.1,0
92104,2023-12-07,0,0,0,62.0,57.6,54.4,0
92104,2023-12-08,0,0,0,61.7,55.3,48.7,0
92104,2023-12-09,0,0,0,69.8,57.8,48.3,0
92104,2023-12-10,0,0,0,70.4,57.3,46.5,0
92104,2023-12-11,0,0,0,65.7,56.2,47.3,0
92104,2023-12-12,0,0,0,61.1,55.1,48.6,0
92104,2023-12-13,0,0,0,62.2,55.2,48.7,0
92104,2023-12-14,0,0,0,68.5,55.8,44.6,0
92104,2023-12-15,0,0,0,72.2,58.4,48.4,0
92104,2023-12-16,0,0,0,72.0,59.2,49.6,0
92104,2023-12-17,0,0,0,69.7,59.0,48.3,0
92104,2023-12-18,0,0,0,67.1,61.0,52.1,0
92104,2023-12-19,0,0,0,65.3,59.7,53.9,0
92104,2023-12-20,0,0,0,65.4,60.3,56.1,0
92104,2023-12-21,0,0,0,66.6,61.4,57.0,0
92104,2023-12-22,0,0,0,61.3,57.3,54.5,0
92104,2023-12-23,0,0,0,61.2,56.8,52.2,0
92104,2023-12-24,0,0,0,62.2,56.1,51.0,0
92104,2023-12-25,0,0,0,61.6,54.1,46.6,0
92104,2023-12-26,0,0,0,63.0,55.8,48.8,0
92104,2023-12-27,0,0,0,61.9,55.9,50.9,0
92104,2023-12-28,0,0,0,60.9,54.8,50.4,0
92104,2023-12-29,0,0,0,60.9,55.7,50.2,0
92104,2023-12-30,0,0,0,58.6,54.8,52.2,0
92104,2023-12-31,0,0,0,58.5,55.4,52.1,0
92104,2024-01-01,0,0,0,62.1,54.1,47.6,0
92104,2024-01-02,0,0,0,61.1,54.1,44.5,0
92104,2024-01-03,0,0,0,56.1,53.8,51.7,0
92104,2024-01-04,0,0,0,58.1,51.8,43.2,0
92104,2024-01-05,0,0,0,60.3,51.4,44.1,0
92104,2024-01-06,0,0,0,62.1,52.0,41.8,0
92104,2024-01-07,0,0,0,55.7,52.8,47.3,0
92104,2024-01-08,0,0,0,56.8,48.2,38.7,0
92104,2024-01-09,0,0,0,57.7,48.9,40.0,0
92104,2024-01-10,0,0,0,56.5,50.2,41.8,0
92104,2024-01-11,0,0,0,58.0,54.0,47.7,0
92104,2024-01-12,0,0,0,58.6,50.1,41.4,0
92104,2024-01-13,0,0,0,58.5,50.2,41.9,0
92104,2024-01-14,0,0,0,56.7,52.4,46.8,0
92104,2024-01-15,0,0,0,59.5,51.8,43.5,0
92104,2024-01-16,0,0,0,62.1,53.2,45.7,0
92104,2024-01-17,0,0,0,58.2,54.8,50.9,0
92104,2024-01-18,0,0,0,63.1,56.4,51.7,0
92104,2024-01-19,0,0,1,63.9,55.9,49.5,0
92104,2024-01-20,0,0,0,59.7,56.1,51.0,0
92104,2024-01-21,0,0,0,59.4,56.8,54.5,0
92104,2024-01-22,0,0,0,60.1,57.3,55.7,0
92104,2024-01-23,0,0,0,60.2,56.5,52.5,0
92104,2024-01-24,0,0,0,59.8,55.7,52.6,0
92104,2024-01-25,0,0,0,58.9,55.5,52.8,0
92104,2024-01-26,0,0,0,64.1,55.9,48.2,0
92104,2024-01-27,0,0,0,68.7,57.7,49.6,0
92104,2024-01-28,0,0,0,70.3,58.7,50.8,0
92104,2024-01-29,0,0,0,70.3,58.2,48.4,0
92104,2024-01-30,0,0,0,68.2,57.1,47.8,0
92104,2024-01-31,0,0,0,63.1,55.8,48.3,0
92104,2024-02-01,0,0,0,56.6,53.8,51.2,0
92104,2024-02-02,0,0,0,56.8,53.3,50.5,0
92104,2024-02-03,0,0,0,57.1,54.0,50.4,0
92104,2024-02-04,0,0,0,60.0,54.6,48.0,0
92104,2024-02-05,0,0,0,58.6,56.5,54.7,0
92104,2024-02-06,0,0,0,55.2,52.6,50.0,0
92104,2024-02-07,0,0,0,55.6,51.3,46.8,0
92104,2024-02-08,0,0,0,54.0,51.6,48.6,0
92104,2024-02-09,0,0,0,54.4,51.1,48.3,0
92104,2024-02-10,0,0,0,57.0,51.1,46.6,0
92104,2024-02-11,0,0,0,60.8,51.2,43.2,0
92104,2024-02-12,0,0,0,61.6,51.2,42.5,0
92104,2024-02-13,0,0,0,59.1,51.5,42.3,0
92104,2024-02-14,0,0,0,58.8,51.5,44.3,0
92104,2024-02-15,0,0,1,59.2,53.3,48.3,0
92104,2024-02-16,0,0,0,61.0,54.1,48.4,0
92104,2024-02-17,0,0,0,58.4,54.0,49.7,0
92104,2024-02-18,0,0,0,61.9,55.2,49.4,0
92104,2024-02-19,0,0,0,59.5,55.9,50.9,0
92104,2024-02-20,0,0,0,59.5,57.4,56.2,0
92104,2024-02-21,0,0,0,60.2,56.2,52.4,0
92104,2024-02-22,0,0,0,60.6,54.5,49.5,0
92104,2024-02-23,0,0,0,69.2,57.7,47.7,0
92104,2024-02-24,0,0,0,65.7,58.5,52.1,0
92104,2024-02-25,0,0,0,61.3,57.6,54.9,0
92104,2024-02-26,0,0,0,60.3,55.8,50.8,0
92104,2024-02-27,0,0,0,62.1,56.2,52.0,0
92104,2024-02-28,0,0,0,61.7,55.8,49.0,0
92104,2024-02-29,0,0,0,60.4,55.9,52.4,0
92104,2024-03-01,0,0,0,61.7,56.2,52.3,0
92104,2024-03-02,0,0,0,59.5,56.3,53.4,0
92104,2024-03-03,0,0,1,57.0,54.9,53.0,0
92104,2024-03-04,0,0,0,58.9,54.7,51.0,0
92104,2024-03-05,0,0,0,60.5,53.7,45.6,0
92104,2024-03-06,0,0,0,60.6,54.2,48.1,0
92104,2024-03-07,0,0,0,58.5,54.5,50.9,0
92104,2024-03-08,0,0,0,61.1,54.8,48.0,0
92104,2024-03-09,0,0,0,63.3,55.6,47.8,0
92104,2024-03-10,0,0,0,62.3,55.5,47.1,0
92104,2024-03-11,0,0,0,59.5,55.5,52.4,0
92104,2024-03-12,0,0,0,58.2,54.6,49.9,0
92104,2024-03-13,0,0,0,60.9,56.9,53.9,0
92104,2024-03-14,0,0,0,61.0,55.9,49.9,0
92104,2024-03-15,0,0,0,59.6,54.1,45.8,0
92104,2024-03-16,0,0,0,61.6,55.3,48.9,0
92104,2024-03-17,0,0,0,61.4,55.1,47.7,0
92104,2024-03-18,0,0,0,65.3,56.9,47.7,0
92104,2024-03-19,0,0,0,64.5,57.5,47.4,0
92104,2024-03-20,0,0,0,63.4,58.0,51.3,0
92104,2024-03-21,0,0,0,64.8,57.9,49.7,0
92104,2024-03-22,0,0,0,63.4,57.7,51.6,0
92104,2024-03-23,0,0,0,59.9,55.7,50.8,0
92104,2024-03-24,0,0,0,55.8,53.2,49.8,0
92104,2024-03-25,0,0,0,59.6,53.7,46.1,0
92104,2024-03-26,0,0,0,58.8,55.1,52.4,0
92104,2024-03-27,0,0,0,62.1,55.6,48.3,0
92104,2024-03-28,0,0,0,61.3,55.2,48.9,0
92104,2024-03-29,0,0,0,58.4,54.5,50.1,0
92104,2024-03-30,0,0,0,55.6,53.2,50.9,0
92104,2024-03-31,0,0,0,57.1,53.2,50.0,0
92104,2024-04-01,0,0,0,61.0,54.3,47.1,0
92104,2024-04-02,0,0,0,63.9,57.5,48.7,0
92104,2024-04-03,0,0,0,66.1,57.9,49.7,0
92104,2024-04-04,0,0,0,58.3,54.1,49.7,0
92104,2024-04-05,0,0,0,53.3,51.0,48.2,0
92104,2024-04-06,0,0,0,58.9,52.9,48.0,0
92104,2024-04-07,0,0,0,59.5,53.0,46.2,0
92104,2024-04-08,0,0,0,59.3,53.6,47.7,0
92104,2024-04-09,0,0,0,68.9,58.8,46.0,0
92104,2024-04-10,0,0,0,68.2,60.9,51.1,0
92104,2024-04-11,0,0,0,67.5,60.1,51.8,0
92104,2024-04-12,0,0,0,60.4,55.8,51.3,0
92104,2024-04-13,0,0,0,62.2,56.8,52.7,0
92104,2024-04-14,0,0,0,59.0,54.9,49.5,0
92104,2024-04-15,0,0,0,63.1,56.3,52.0,0
92104,2024-04-16,0,0,0,67.0,58.7,51.3,0
92104,2024-04-17,0,0,0,67.0,60.0,53.3,0
92104,2024-04-18,0,0,0,64.8,57.9,52.1,0
92104,2024-04-19,0,0,0,61.9,57.3,54.0,0
92104,2024-04-20,0,0,0,64.5,57.7,53.1,0
92104,2024-04-21,0,0,0,64.9,59.2,53.1,0
92104,2024-04-22,0,0,0,64.4,58.6,55.7,0
92104,2024-04-23,0,0,0,62.2,57.0,54.0,0
92104,2024-04-24,0,0,0,63.3,57.7,54.3,0
92104,2024-04-25,0,0,0,61.8,57.7,55.3,0
92104,2024-04-26,0,0,0,60.1,57.3,55.0,0
92104,2024-04-27,0,0,0,63.2,58.5,54.8,0
92104,2024-04-28,0,0,0,64.5,58.7,53.2,0
92104,2024-04-29,0,0,0,67.4,60.2,54.2,0
92104,2024-04-30,0,0,0,66.6,59.6,53.1,0
92104,2024-05-01,0,0,0,65.1,59.6,54.9,0
92104,2024-05-02,0,0,0,66.0,60.0,54.8,0
92104,2024-05-03,0,0,0,66.1,59.7,54.1,0
92104,2024-05-04,0,0,0,65.6,59.2,55.5,0
92104,2024-05-05,0,0,0,59.7,57.1,54.0,0
92104,2024-05-06,0,0,0,64.8,57.6,48.2,0
92104,2024-05-07,0,0,0,66.0,59.6,54.3,0
92104,2024-05-08,0,0,0,65.2,59.3,53.2,0
92104,2024-05-09,0,0,0,67.4,60.2,55.0,0
92104,2024-05-10,0,0,0,66.2,59.6,52.7,0
92104,2024-05-11,0,0,0,65.6,59.7,55.0,0
92104,2024-05-12,0,0,0,67.4,60.2,53.7,0
92104,2024-05-13,0,0,0,66.1,59.4,54.1,0
92104,2024-05-14,0,0,0,65.0,58.4,52.2,0
92104,2024-05-15,0,0,0,64.6,59.3,55.8,0
92104,2024-05-16,0,0,0,66.5,59.6,55.3,0
92104,2024-05-17,0,0,0,66.1,60.2,56.2,0
92104,2024-05-18,0,0,0,67.4,60.2,55.5,0
92104,2024-05-19,0,0,0,64.7,58.8,54.0,0
92104,2024-05-20,0,0,0,65.7,58.3,54.0,0
92104,2024-05-21,0,0,0,65.9,59.0,53.8,0
92104,2024-05-22,0,0,0,65.5,59.2,54.0,0
92104,2024-05-23,0,0,0,64.4,59.3,55.6,0
92104,2024-05-24,0,0,0,64.8,59.0,55.5,0
92104,2024-05-25,0,0,0,62.3,58.4,55.7,0
92104,2024-05-26,0,0,0,66.1,59.3,55.0,0
92104,2024-05-27,0,0,0,66.9,59.8,54.3,0
92104,2024-05-28,0,0,0,66.3,59.6,54.2,0
92104,2024-05-29,0,0,0,66.4,60.2,53.8,0
92104,2024-05-30,0,0,0,67.1,60.5,54.7,0
92104,2024-05-31,0,0,0,67.4,60.5,55.4,0
92104,2024-06-01,0,0,0,66.8,59.9,54.1,0
92104,2024-06-02,0,0,0,65.8,59.7,55.5,0
92104,2024-06-03,0,0,0,67.5,61.8,57.6,0
92104,2024-06-04,0,0,0,69.0,62.8,58.0,0
92104,2024-06-05,0,0,0,68.1,62.7,57.9,0
92104,2024-06-06,0,0,0,70.2,63.4,59.3,0
92104,2024-06-07,0,0,0,68.8,62.9,58.1,0
92104,2024-06-08,0,0,0,68.2,62.6,58.7,0
92104,2024-06-09,0,0,0,68.0,62.1,58.4,0
92104,2024-06-10,0,0,0,69.4,62.7,58.1,0
92104,2024-06-11,0,0,1,66.8,62.7,58.6,0
92104,2024-06-12,0,0,0,73.0,64.4,58.6,0
92104,2024-06-13,0,0,0,69.4,63.0,56.4,0
92104,2024-06-14,0,0,0,70.9,64.3,56.7,0
92104,2024-06-15,0,0,0,76.5,68.4,60.4,0
92104,2024-06-16,0,0,0,71.0,64.5,57.6,0
92104,2024-06-17,0,0,0,69.3,63.7,58.4,0
92104,2024-06-18,0,0,0,69.4,63.8,58.8,0
92104,2024-06-19,0,0,0,69.8,64.1,58.0,0
92104,2024-06-20,0,0,0,72.0,64.8,58.2,0
92104,2024-06-21,0,0,0,73.9,66.3,58.8,0
92104,2024-06-22,0,0,0,78.1,69.2,59.5,0
92104,2024-06-23,0,0,0,81.8,73.3,67.3,0
92104,2024-06-24,0,0,0,81.0,71.8,65.5,0
92104,2024-06-25,0,0,0,76.1,69.9,65.5,0
92104,2024-06-26,0,0,0,73.2,68.0,63.9,0
92104,2024-06-27,0,0,0,74.3,68.0,62.6,0
92104,2024-06-28,0,0,0,73.3,67.8,62.9,0
92104,2024-06-29,0,0,0,75.4,67.3,59.4,0
92104,2024-06-30,0,0,0,76.7,69.3,62.5,0
92104,2024-07-01,0,0,0,75.3,68.8,64.0,0
92104,2024-07-02,0,0,0,75.6,67.8,60.5,0
92104,2024-07-03,0,0,0,75.9,69.2,62.9,0
92104,2024-07-04,0,0,0,77.0,69.5,63.8,0
92104,2024-07-05,0,0,0,76.7,69.8,63.0,0
92104,2024-07-06,0,0,0,77.4,70.2,65.1,0
92104,2024-07-07,0,0,0,77.3,69.7,63.1,0
92104,2024-07-08,0,0,0,74.8,68.2,62.1,0
92104,2024-07-09,0,0,0,77.4,69.6,62.3,0
92104,2024-07-10,0,0,0,76.3,69.9,63.8,0
92104,2024-07-11,0,0,0,76.3,69.5,63.5,0
92104,2024-07-12,0,0,0,75.4,68.2,62.3,0
92104,2024-07-13,0,0,0,75.6,69.1,63.4,0
92104,2024-07-14,0,0,0,75.4,69.7,64.8,0
92104,2024-07-15,0,0,0,75.6,68.8,64.1,0
92104,2024-07-16,0,0,0,74.7,67.9,63.4,0
92104,2024-07-17,0,0,0,74.9,68.1,63.4,0
92104,2024-07-18,0,0,0,75.0,69.7,64.4,0
92104,2024-07-19,0,0,0,77.8,71.3,64.7,0
92104,2024-07-20,0,0,0,80.5,73.5,67.1,0
92104,2024-07-21,0,0,0,76.7,71.4,66.8,0
92104,2024-07-22,0,0,0,78.3,71.6,66.0,0
92104,2024-07-23,0,0,0,79.0,72.4,67.0,0
92104,2024-07-24,0,0,0,80.1,73.3,67.5,0
92104,2024-07-25,0,0,0,81.4,73.7,67.6,0
92104,2024-07-26,0,0,0,80.0,72.7,67.4,0
92104,2024-07-27,0,0,0,76.8,70.2,64.5,0
92104,2024-07-28,0,0,0,76.5,68.8,61.8,0
92104,2024-07-29,0,0,0,77.3,68.7,62.1,0
92104,2024-07-30,0,0,1,76.3,68.3,60.9,0
92104,2024-07-31,0,0,0,76.1,68.5,61.2,0
92104,2024-08-01,0,0,0,75.2,69.9,64.3,0
92104,2024-08-02,0,0,1,80.1,72.0,64.8,0
92104,2024-08-03,0,0,0,82.9,73.4,66.4,0
92104,2024-08-04,0,0,0,82.0,73.4,66.2,0
92104,2024-08-05,0,0,0,80.4,73.0,67.9,0
92104,2024-08-06,0,0,0,79.5,73.0,66.9,0
92104,2024-08-07,0,0,0,77.2,71.1,66.5,0
92104,2024-08-08,0,0,0,76.4,70.3,65.3,0
92104,2024-08-09,0,0,0,76.5,70.3,63.9,0
92104,2024-08-10,0,0,0,79.2,72.2,66.6,0
92104,2024-08-11,0,0,0,79.0,73.5,69.0,0
92104,2024-08-12,0,0,0,81.7,74.2,69.7,0
92104,2024-08-13,0,0,0,81.0,73.0,66.6,0
92104,2024-08-14,0,0,0,80.1,73.0,67.4,0
92104,2024-08-15,1,1,1,80.7,72.9,67.5,0
92104,2024-08-16,0,0,0,79.2,71.9,64.8,0
92104,2024-08-17,0,0,0,75.0,69.4,65.7,0
92104,2024-08-18,0,0,0,76.6,69.0,61.4,0
92104,2024-08-19,0,0,0,81.8,72.4,64.1,0
92104,2024-08-20,0,0,0,85.6,75.3,66.8,0
92104,2024-08-21,0,0,0,80.9,73.7,68.0,0
92104,2024-08-22,0,0,0,77.5,70.3,65.4,0
92104,2024-08-23,0,0,0,74.9,68.1,63.9,0
92104,2024-08-24,0,0,0,74.2,67.1,60.9,0
92104,2024-08-25,0,0,0,78.4,69.4,61.4,0
92104,2024-08-26,0,0,0,80.5,70.6,61.7,0
92104,2024-08-27,0,0,0,76.8,69.5,64.2,0
92104,2024-08-28,0,0,0,75.3,67.6,61.6,0
92104,2024-08-29,0,0,0,74.3,67.0,60.7,0
92104,2024-08-30,0,0,0,73.7,67.2,61.6,0
92104,2024-08-31,0,0,0,75.3,68.8,62.4,0
92104,2024-09-01,0,0,0,77.3,69.9,64.2,0
92104,2024-09-02,0,0,0,78.3,70.9,65.3,0
92104,2024-09-03,0,0,0,82.0,72.9,66.3,0
92104,2024-09-04,0,0,0,85.5,75.7,67.9,1
92104,2024-09-05,0,0,0,90.2,78.7,71.1,1
92104,2024-09-06,0,0,0,90.8,78.6,71.1,1
92104,2024-09-07,0,0,0,90.0,80.6,73.4,1
92104,2024-09-08,0,0,0,97.2,83.1,73.5,1
92104,2024-09-09,0,0,0,90.4,79.7,73.9,1
92104,2024-09-10,0,0,0,83.4,75.0,68.4,1
92104,2024-09-11,0,0,0,72.4,67.0,63.0,0
92104,2024-09-12,0,0,0,72.9,65.8,59.7,0
92104,2024-09-13,0,0,0,72.9,66.8,63.0,0
92104,2024-09-14,0,0,0,74.2,67.3,63.1,0
92104,2024-09-15,0,0,0,71.4,65.6,60.7,0
