unitid,opeid,label,year,academic_year,fall_enrollment_auditor,actual_student_housing_occupancy,denominator_type,source_table,printed_page,pdf_page,source_url,source_agency,source_report,geographic_match_status,geography_warning,time_warning,numerator_warning,capacity_used
110644,00131300,UC Davis,2023,2023-24,39707,14081,actual enrolled-student housing occupancy,A.1,57,63,https://www.auditor.ca.gov/wp-content/uploads/2025/10/2024-111-Report.pdf,California State Auditor,2024-111 (October 2025),approximate_unverified,Auditor campus-housing inventory has not been matched property by property to Clery on-campus student-housing boundaries or branch campuses.,Fall/academic-year occupancy snapshot; not annual resident person-time.,Clery residential counts are reported offenses on covered housing property; victims need not be enrolled residents.,False
110644,00131300,UC Davis,2024,2024-25,40065,15024,actual enrolled-student housing occupancy,A.1,57,63,https://www.auditor.ca.gov/wp-content/uploads/2025/10/2024-111-Report.pdf,California State Auditor,2024-111 (October 2025),approximate_unverified,Auditor campus-housing inventory has not been matched property by property to Clery on-campus student-housing boundaries or branch campuses.,Fall/academic-year occupancy snapshot; not annual resident person-time.,Clery residential counts are reported offenses on covered housing property; victims need not be enrolled residents.,False
110653,00131400,UC Irvine,2019,2019-20,36908,14025,actual enrolled-student housing occupancy,A.1,56,62,https://www.auditor.ca.gov/wp-content/uploads/2025/10/2024-111-Report.pdf,California State Auditor,2024-111 (October 2025),approximate_unverified,Auditor campus-housing inventory has not been matched property by property to Clery on-campus student-housing boundaries or branch campuses.,Fall/academic-year occupancy snapshot; not annual resident person-time.,Clery residential counts are reported offenses on covered housing property; victims need not be enrolled residents.,False
110653,00131400,UC Irvine,2020,2020-21,36303,8061,actual enrolled-student housing occupancy,A.1,56,62,https://www.auditor.ca.gov/wp-content/uploads/2025/10/2024-111-Report.pdf,California State Auditor,2024-111 (October 2025),approximate_unverified,Auditor campus-housing inventory has not been matched property by property to Clery on-campus student-housing boundaries or branch campuses.,Fall/academic-year occupancy snapshot; not annual resident person-time.,Clery residential counts are reported offenses on covered housing property; victims need not be enrolled residents.,False
110653,00131400,UC Irvine,2021,2021-22,36505,15373,actual enrolled-student housing occupancy,A.1,56,62,https://www.auditor.ca.gov/wp-content/uploads/2025/10/2024-111-Report.pdf,California State Auditor,2024-111 (October 2025),approximate_unverified,Auditor campus-housing inventory has not been matched property by property to Clery on-campus student-housing boundaries or branch campuses.,Fall/academic-year occupancy snapshot; not annual resident person-time.,Clery residential counts are reported offenses on covered housing property; victims need not be enrolled residents.,False
110653,00131400,UC Irvine,2022,2022-23,35937,16455,actual enrolled-student housing occupancy,A.1,57,63,https://www.auditor.ca.gov/wp-content/uploads/2025/10/2024-111-Report.pdf,California State Auditor,2024-111 (October 2025),approximate_unverified,Auditor campus-housing inventory has not been matched property by property to Clery on-campus student-housing boundaries or branch campuses.,Fall/academic-year occupancy snapshot; not annual resident person-time.,Clery residential counts are reported offenses on covered housing property; victims need not be enrolled residents.,False
110653,00131400,UC Irvine,2023,2023-24,36582,17675,actual enrolled-student housing occupancy,A.1,57,63,https://www.auditor.ca.gov/wp-content/uploads/2025/10/2024-111-Report.pdf,California State Auditor,2024-111 (October 2025),approximate_unverified,Auditor campus-housing inventory has not been matched property by property to Clery on-campus student-housing boundaries or branch campuses.,Fall/academic-year occupancy snapshot; not annual resident person-time.,Clery residential counts are reported offenses on covered housing property; victims need not be enrolled residents.,False
110653,00131400,UC Irvine,2024,2024-25,37297,17695,actual enrolled-student housing occupancy,A.1,57,63,https://www.auditor.ca.gov/wp-content/uploads/2025/10/2024-111-Report.pdf,California State Auditor,2024-111 (October 2025),approximate_unverified,Auditor campus-housing inventory has not been matched property by property to Clery on-campus student-housing boundaries or branch campuses.,Fall/academic-year occupancy snapshot; not annual resident person-time.,Clery residential counts are reported offenses on covered housing property; victims need not be enrolled residents.,False
110662,00131500,UCLA,2019,2019-20,44371,18713,actual enrolled-student housing occupancy,A.1,56,62,https://www.auditor.ca.gov/wp-content/uploads/2025/10/2024-111-Report.pdf,California State Auditor,2024-111 (October 2025),approximate_unverified,Auditor campus-housing inventory has not been matched property by property to Clery on-campus student-housing boundaries or branch campuses.,Fall/academic-year occupancy snapshot; not annual resident person-time.,Clery residential counts are reported offenses on covered housing property; victims need not be enrolled residents.,False
110662,00131500,UCLA,2020,2020-21,44589,4461,actual enrolled-student housing occupancy,A.1,56,62,https://www.auditor.ca.gov/wp-content/uploads/2025/10/2024-111-Report.pdf,California State Auditor,2024-111 (October 2025),approximate_unverified,Auditor campus-housing inventory has not been matched property by property to Clery on-campus student-housing boundaries or branch campuses.,Fall/academic-year occupancy snapshot; not annual resident person-time.,Clery residential counts are reported offenses on covered housing property; victims need not be enrolled residents.,False
110662,00131500,UCLA,2021,2021-22,46116,19791,actual enrolled-student housing occupancy,A.1,56,62,https://www.auditor.ca.gov/wp-content/uploads/2025/10/2024-111-Report.pdf,California State Auditor,2024-111 (October 2025),approximate_unverified,Auditor campus-housing inventory has not been matched property by property to Clery on-campus student-housing boundaries or branch campuses.,Fall/academic-year occupancy snapshot; not annual resident person-time.,Clery residential counts are reported offenses on covered housing property; victims need not be enrolled residents.,False
110662,00131500,UCLA,2022,2022-23,46430,22519,actual enrolled-student housing occupancy,A.1,57,63,https://www.auditor.ca.gov/wp-content/uploads/2025/10/2024-111-Report.pdf,California State Auditor,2024-111 (October 2025),approximate_unverified,Auditor campus-housing inventory has not been matched property by property to Clery on-campus student-housing boundaries or branch campuses.,Fall/academic-year occupancy snapshot; not annual resident person-time.,Clery residential counts are reported offenses on covered housing property; victims need not be enrolled residents.,False
110662,00131500,UCLA,2023,2023-24,46678,23680,actual enrolled-student housing occupancy,A.1,57,63,https://www.auditor.ca.gov/wp-content/uploads/2025/10/2024-111-Report.pdf,California State Auditor,2024-111 (October 2025),approximate_unverified,Auditor campus-housing inventory has not been matched property by property to Clery on-campus student-housing boundaries or branch campuses.,Fall/academic-year occupancy snapshot; not annual resident person-time.,Clery residential counts are reported offenses on covered housing property; victims need not be enrolled residents.,False
110662,00131500,UCLA,2024,2024-25,47335,24202,actual enrolled-student housing occupancy,A.1,57,63,https://www.auditor.ca.gov/wp-content/uploads/2025/10/2024-111-Report.pdf,California State Auditor,2024-111 (October 2025),approximate_unverified,Auditor campus-housing inventory has not been matched property by property to Clery on-campus student-housing boundaries or branch campuses.,Fall/academic-year occupancy snapshot; not annual resident person-time.,Clery residential counts are reported offenses on covered housing property; victims need not be enrolled residents.,False
445188,04127100,UC Merced,2019,2019-20,8847,3417,actual enrolled-student housing occupancy,A.1,56,62,https://www.auditor.ca.gov/wp-content/uploads/2025/10/2024-111-Report.pdf,California State Auditor,2024-111 (October 2025),approximate_unverified,Auditor campus-housing inventory has not been matched property by property to Clery on-campus student-housing boundaries or branch campuses.,Fall/academic-year occupancy snapshot; not annual resident person-time.,Clery residential counts are reported offenses on covered housing property; victims need not be enrolled residents.,False
445188,04127100,UC Merced,2020,2020-21,9018,391,actual enrolled-student housing occupancy,A.1,56,62,https://www.auditor.ca.gov/wp-content/uploads/2025/10/2024-111-Report.pdf,California State Auditor,2024-111 (October 2025),approximate_unverified,Auditor campus-housing inventory has not been matched property by property to Clery on-campus student-housing boundaries or branch campuses.,Fall/academic-year occupancy snapshot; not annual resident person-time.,Clery residential counts are reported offenses on covered housing property; victims need not be enrolled residents.,False
445188,04127100,UC Merced,2021,2021-22,9093,3806,actual enrolled-student housing occupancy,A.1,56,62,https://www.auditor.ca.gov/wp-content/uploads/2025/10/2024-111-Report.pdf,California State Auditor,2024-111 (October 2025),approximate_unverified,Auditor campus-housing inventory has not been matched property by property to Clery on-campus student-housing boundaries or branch campuses.,Fall/academic-year occupancy snapshot; not annual resident person-time.,Clery residential counts are reported offenses on covered housing property; victims need not be enrolled residents.,False
445188,04127100,UC Merced,2022,2022-23,9103,4086,actual enrolled-student housing occupancy,A.1,57,63,https://www.auditor.ca.gov/wp-content/uploads/2025/10/2024-111-Report.pdf,California State Auditor,2024-111 (October 2025),approximate_unverified,Auditor campus-housing inventory has not been matched property by property to Clery on-campus student-housing boundaries or branch campuses.,Fall/academic-year occupancy snapshot; not annual resident person-time.,Clery residential counts are reported offenses on covered housing property; victims need not be enrolled residents.,False
445188,04127100,UC Merced,2023,2023-24,9147,4179,actual enrolled-student housing occupancy,A.1,57,63,https://www.auditor.ca.gov/wp-content/uploads/2025/10/2024-111-Report.pdf,California State Auditor,2024-111 (October 2025),approximate_unverified,Auditor campus-housing inventory has not been matched property by property to Clery on-campus student-housing boundaries or branch campuses.,Fall/academic-year occupancy snapshot; not annual resident person-time.,Clery residential counts are reported offenses on covered housing property; victims need not be enrolled residents.,False
445188,04127100,UC Merced,2024,2024-25,9110,4077,actual enrolled-student housing occupancy,A.1,57,63,https://www.auditor.ca.gov/wp-content/uploads/2025/10/2024-111-Report.pdf,California State Auditor,2024-111 (October 2025),approximate_unverified,Auditor campus-housing inventory has not been matched property by property to Clery on-campus student-housing boundaries or branch campuses.,Fall/academic-year occupancy snapshot; not annual resident person-time.,Clery residential counts are reported offenses on covered housing property; victims need not be enrolled residents.,False
110671,00131600,UC Riverside,2019,2019-20,25547,6532,actual enrolled-student housing occupancy,A.1,56,62,https://www.auditor.ca.gov/wp-content/uploads/2025/10/2024-111-Report.pdf,California State Auditor,2024-111 (October 2025),approximate_unverified,Auditor campus-housing inventory has not been matched property by property to Clery on-campus student-housing boundaries or branch campuses.,Fall/academic-year occupancy snapshot; not annual resident person-time.,Clery residential counts are reported offenses on covered housing property; victims need not be enrolled residents.,False
110671,00131600,UC Riverside,2020,2020-21,26434,2385,actual enrolled-student housing occupancy,A.1,56,62,https://www.auditor.ca.gov/wp-content/uploads/2025/10/2024-111-Report.pdf,California State Auditor,2024-111 (October 2025),approximate_unverified,Auditor campus-housing inventory has not been matched property by property to Clery on-campus student-housing boundaries or branch campuses.,Fall/academic-year occupancy snapshot; not annual resident person-time.,Clery residential counts are reported offenses on covered housing property; victims need not be enrolled residents.,False
110671,00131600,UC Riverside,2021,2021-22,26847,8295,actual enrolled-student housing occupancy,A.1,56,62,https://www.auditor.ca.gov/wp-content/uploads/2025/10/2024-111-Report.pdf,California State Auditor,2024-111 (October 2025),approximate_unverified,Auditor campus-housing inventory has not been matched property by property to Clery on-campus student-housing boundaries or branch campuses.,Fall/academic-year occupancy snapshot; not annual resident person-time.,Clery residential counts are reported offenses on covered housing property; victims need not be enrolled residents.,False
110671,00131600,UC Riverside,2022,2022-23,26809,8493,actual enrolled-student housing occupancy,A.1,57,63,https://www.auditor.ca.gov/wp-content/uploads/2025/10/2024-111-Report.pdf,California State Auditor,2024-111 (October 2025),approximate_unverified,Auditor campus-housing inventory has not been matched property by property to Clery on-campus student-housing boundaries or branch campuses.,Fall/academic-year occupancy snapshot; not annual resident person-time.,Clery residential counts are reported offenses on covered housing property; victims need not be enrolled residents.,False
110671,00131600,UC Riverside,2023,2023-24,26426,8428,actual enrolled-student housing occupancy,A.1,57,63,https://www.auditor.ca.gov/wp-content/uploads/2025/10/2024-111-Report.pdf,California State Auditor,2024-111 (October 2025),approximate_unverified,Auditor campus-housing inventory has not been matched property by property to Clery on-campus student-housing boundaries or branch campuses.,Fall/academic-year occupancy snapshot; not annual resident person-time.,Clery residential counts are reported offenses on covered housing property; victims need not be enrolled residents.,False
110671,00131600,UC Riverside,2024,2024-25,26384,8465,actual enrolled-student housing occupancy,A.1,57,63,https://www.auditor.ca.gov/wp-content/uploads/2025/10/2024-111-Report.pdf,California State Auditor,2024-111 (October 2025),approximate_unverified,Auditor campus-housing inventory has not been matched property by property to Clery on-campus student-housing boundaries or branch campuses.,Fall/academic-year occupancy snapshot; not annual resident person-time.,Clery residential counts are reported offenses on covered housing property; victims need not be enrolled residents.,False
110680,00131700,UC San Diego,2019,2019-20,38736,14599,actual enrolled-student housing occupancy,A.1,56,62,https://www.auditor.ca.gov/wp-content/uploads/2025/10/2024-111-Report.pdf,California State Auditor,2024-111 (October 2025),approximate_unverified,Auditor campus-housing inventory has not been matched property by property to Clery on-campus student-housing boundaries or branch campuses.,Fall/academic-year occupancy snapshot; not annual resident person-time.,Clery residential counts are reported offenses on covered housing property; victims need not be enrolled residents.,False
110680,00131700,UC San Diego,2020,2020-21,39576,10099,actual enrolled-student housing occupancy,A.1,56,62,https://www.auditor.ca.gov/wp-content/uploads/2025/10/2024-111-Report.pdf,California State Auditor,2024-111 (October 2025),approximate_unverified,Auditor campus-housing inventory has not been matched property by property to Clery on-campus student-housing boundaries or branch campuses.,Fall/academic-year occupancy snapshot; not annual resident person-time.,Clery residential counts are reported offenses on covered housing property; victims need not be enrolled residents.,False
110680,00131700,UC San Diego,2021,2021-22,41885,17596,actual enrolled-student housing occupancy,A.1,56,62,https://www.auditor.ca.gov/wp-content/uploads/2025/10/2024-111-Report.pdf,California State Auditor,2024-111 (October 2025),approximate_unverified,Auditor campus-housing inventory has not been matched property by property to Clery on-campus student-housing boundaries or branch campuses.,Fall/academic-year occupancy snapshot; not annual resident person-time.,Clery residential counts are reported offenses on covered housing property; victims need not be enrolled residents.,False
110680,00131700,UC San Diego,2022,2022-23,42006,17906,actual enrolled-student housing occupancy,A.1,57,63,https://www.auditor.ca.gov/wp-content/uploads/2025/10/2024-111-Report.pdf,California State Auditor,2024-111 (October 2025),approximate_unverified,Auditor campus-housing inventory has not been matched property by property to Clery on-campus student-housing boundaries or branch campuses.,Fall/academic-year occupancy snapshot; not annual resident person-time.,Clery residential counts are reported offenses on covered housing property; victims need not be enrolled residents.,False
110680,00131700,UC San Diego,2023,2023-24,42376,18906,actual enrolled-student housing occupancy,A.1,57,63,https://www.auditor.ca.gov/wp-content/uploads/2025/10/2024-111-Report.pdf,California State Auditor,2024-111 (October 2025),approximate_unverified,Auditor campus-housing inventory has not been matched property by property to Clery on-campus student-housing boundaries or branch campuses.,Fall/academic-year occupancy snapshot; not annual resident person-time.,Clery residential counts are reported offenses on covered housing property; victims need not be enrolled residents.,False
110680,00131700,UC San Diego,2024,2024-25,44256,21907,actual enrolled-student housing occupancy,A.1,57,63,https://www.auditor.ca.gov/wp-content/uploads/2025/10/2024-111-Report.pdf,California State Auditor,2024-111 (October 2025),approximate_unverified,Auditor campus-housing inventory has not been matched property by property to Clery on-campus student-housing boundaries or branch campuses.,Fall/academic-year occupancy snapshot; not annual resident person-time.,Clery residential counts are reported offenses on covered housing property; victims need not be enrolled residents.,False
110699,00131900,UC San Francisco,2019,2019-20,3180,966,actual enrolled-student housing occupancy,A.1,56,62,https://www.auditor.ca.gov/wp-content/uploads/2025/10/2024-111-Report.pdf,California State Auditor,2024-111 (October 2025),approximate_unverified,Auditor campus-housing inventory has not been matched property by property to Clery on-campus student-housing boundaries or branch campuses.,Fall/academic-year occupancy snapshot; not annual resident person-time.,Clery residential counts are reported offenses on covered housing property; victims need not be enrolled residents.,False
110699,00131900,UC San Francisco,2020,2020-21,3201,741,actual enrolled-student housing occupancy,A.1,56,62,https://www.auditor.ca.gov/wp-content/uploads/2025/10/2024-111-Report.pdf,California State Auditor,2024-111 (October 2025),approximate_unverified,Auditor campus-housing inventory has not been matched property by property to Clery on-campus student-housing boundaries or branch campuses.,Fall/academic-year occupancy snapshot; not annual resident person-time.,Clery residential counts are reported offenses on covered housing property; victims need not be enrolled residents.,False
110699,00131900,UC San Francisco,2021,2021-22,3165,752,actual enrolled-student housing occupancy,A.1,56,62,https://www.auditor.ca.gov/wp-content/uploads/2025/10/2024-111-Report.pdf,California State Auditor,2024-111 (October 2025),approximate_unverified,Auditor campus-housing inventory has not been matched property by property to Clery on-campus student-housing boundaries or branch campuses.,Fall/academic-year occupancy snapshot; not annual resident person-time.,Clery residential counts are reported offenses on covered housing property; victims need not be enrolled residents.,False
110699,00131900,UC San Francisco,2022,2022-23,3140,738,actual enrolled-student housing occupancy,A.1,57,63,https://www.auditor.ca.gov/wp-content/uploads/2025/10/2024-111-Report.pdf,California State Auditor,2024-111 (October 2025),approximate_unverified,Auditor campus-housing inventory has not been matched property by property to Clery on-campus student-housing boundaries or branch campuses.,Fall/academic-year occupancy snapshot; not annual resident person-time.,Clery residential counts are reported offenses on covered housing property; victims need not be enrolled residents.,False
110699,00131900,UC San Francisco,2023,2023-24,3126,754,actual enrolled-student housing occupancy,A.1,57,63,https://www.auditor.ca.gov/wp-content/uploads/2025/10/2024-111-Report.pdf,California State Auditor,2024-111 (October 2025),approximate_unverified,Auditor campus-housing inventory has not been matched property by property to Clery on-campus student-housing boundaries or branch campuses.,Fall/academic-year occupancy snapshot; not annual resident person-time.,Clery residential counts are reported offenses on covered housing property; victims need not be enrolled residents.,False
110699,00131900,UC San Francisco,2024,2024-25,3007,832,actual enrolled-student housing occupancy,A.1,57,63,https://www.auditor.ca.gov/wp-content/uploads/2025/10/2024-111-Report.pdf,California State Auditor,2024-111 (October 2025),approximate_unverified,Auditor campus-housing inventory has not been matched property by property to Clery on-campus student-housing boundaries or branch campuses.,Fall/academic-year occupancy snapshot; not annual resident person-time.,Clery residential counts are reported offenses on covered housing property; victims need not be enrolled residents.,False
110705,00132000,UC Santa Barbara,2019,2019-20,26314,10171,actual enrolled-student housing occupancy,A.1,56,62,https://www.auditor.ca.gov/wp-content/uploads/2025/10/2024-111-Report.pdf,California State Auditor,2024-111 (October 2025),approximate_unverified,Auditor campus-housing inventory has not been matched property by property to Clery on-campus student-housing boundaries or branch campuses.,Fall/academic-year occupancy snapshot; not annual resident person-time.,Clery residential counts are reported offenses on covered housing property; victims need not be enrolled residents.,False
110705,00132000,UC Santa Barbara,2020,2020-21,26179,2048,actual enrolled-student housing occupancy,A.1,56,62,https://www.auditor.ca.gov/wp-content/uploads/2025/10/2024-111-Report.pdf,California State Auditor,2024-111 (October 2025),approximate_unverified,Auditor campus-housing inventory has not been matched property by property to Clery on-campus student-housing boundaries or branch campuses.,Fall/academic-year occupancy snapshot; not annual resident person-time.,Clery residential counts are reported offenses on covered housing property; victims need not be enrolled residents.,False
110705,00132000,UC Santa Barbara,2021,2021-22,26124,10390,actual enrolled-student housing occupancy,A.1,56,62,https://www.auditor.ca.gov/wp-content/uploads/2025/10/2024-111-Report.pdf,California State Auditor,2024-111 (October 2025),approximate_unverified,Auditor campus-housing inventory has not been matched property by property to Clery on-campus student-housing boundaries or branch campuses.,Fall/academic-year occupancy snapshot; not annual resident person-time.,Clery residential counts are reported offenses on covered housing property; victims need not be enrolled residents.,False
110705,00132000,UC Santa Barbara,2022,2022-23,26420,10221,actual enrolled-student housing occupancy,A.1,57,63,https://www.auditor.ca.gov/wp-content/uploads/2025/10/2024-111-Report.pdf,California State Auditor,2024-111 (October 2025),approximate_unverified,Auditor campus-housing inventory has not been matched property by property to Clery on-campus student-housing boundaries or branch campuses.,Fall/academic-year occupancy snapshot; not annual resident person-time.,Clery residential counts are reported offenses on covered housing property; victims need not be enrolled residents.,False
110705,00132000,UC Santa Barbara,2023,2023-24,26068,10128,actual enrolled-student housing occupancy,A.1,57,63,https://www.auditor.ca.gov/wp-content/uploads/2025/10/2024-111-Report.pdf,California State Auditor,2024-111 (October 2025),approximate_unverified,Auditor campus-housing inventory has not been matched property by property to Clery on-campus student-housing boundaries or branch campuses.,Fall/academic-year occupancy snapshot; not annual resident person-time.,Clery residential counts are reported offenses on covered housing property; victims need not be enrolled residents.,False
110705,00132000,UC Santa Barbara,2024,2024-25,26133,10286,actual enrolled-student housing occupancy,A.1,57,63,https://www.auditor.ca.gov/wp-content/uploads/2025/10/2024-111-Report.pdf,California State Auditor,2024-111 (October 2025),approximate_unverified,Auditor campus-housing inventory has not been matched property by property to Clery on-campus student-housing boundaries or branch campuses.,Fall/academic-year occupancy snapshot; not annual resident person-time.,Clery residential counts are reported offenses on covered housing property; victims need not be enrolled residents.,False
110714,00132100,UC Santa Cruz,2019,2019-20,19494,8918,actual enrolled-student housing occupancy,A.1,56,62,https://www.auditor.ca.gov/wp-content/uploads/2025/10/2024-111-Report.pdf,California State Auditor,2024-111 (October 2025),approximate_unverified,Auditor campus-housing inventory has not been matched property by property to Clery on-campus student-housing boundaries or branch campuses.,Fall/academic-year occupancy snapshot; not annual resident person-time.,Clery residential counts are reported offenses on covered housing property; victims need not be enrolled residents.,False
110714,00132100,UC Santa Cruz,2020,2020-21,19161,937,actual enrolled-student housing occupancy,A.1,56,62,https://www.auditor.ca.gov/wp-content/uploads/2025/10/2024-111-Report.pdf,California State Auditor,2024-111 (October 2025),approximate_unverified,Auditor campus-housing inventory has not been matched property by property to Clery on-campus student-housing boundaries or branch campuses.,Fall/academic-year occupancy snapshot; not annual resident person-time.,Clery residential counts are reported offenses on covered housing property; victims need not be enrolled residents.,False
110714,00132100,UC Santa Cruz,2021,2021-22,19841,8987,actual enrolled-student housing occupancy,A.1,56,62,https://www.auditor.ca.gov/wp-content/uploads/2025/10/2024-111-Report.pdf,California State Auditor,2024-111 (October 2025),approximate_unverified,Auditor campus-housing inventory has not been matched property by property to Clery on-campus student-housing boundaries or branch campuses.,Fall/academic-year occupancy snapshot; not annual resident person-time.,Clery residential counts are reported offenses on covered housing property; victims need not be enrolled residents.,False
110714,00132100,UC Santa Cruz,2022,2022-23,19478,9168,actual enrolled-student housing occupancy,A.1,57,63,https://www.auditor.ca.gov/wp-content/uploads/2025/10/2024-111-Report.pdf,California State Auditor,2024-111 (October 2025),approximate_unverified,Auditor campus-housing inventory has not been matched property by property to Clery on-campus student-housing boundaries or branch campuses.,Fall/academic-year occupancy snapshot; not annual resident person-time.,Clery residential counts are reported offenses on covered housing property; victims need not be enrolled residents.,False
110714,00132100,UC Santa Cruz,2023,2023-24,19764,9313,actual enrolled-student housing occupancy,A.1,57,63,https://www.auditor.ca.gov/wp-content/uploads/2025/10/2024-111-Report.pdf,California State Auditor,2024-111 (October 2025),approximate_unverified,Auditor campus-housing inventory has not been matched property by property to Clery on-campus student-housing boundaries or branch campuses.,Fall/academic-year occupancy snapshot; not annual resident person-time.,Clery residential counts are reported offenses on covered housing property; victims need not be enrolled residents.,False
110714,00132100,UC Santa Cruz,2024,2024-25,19938,8888,actual enrolled-student housing occupancy,A.1,57,63,https://www.auditor.ca.gov/wp-content/uploads/2025/10/2024-111-Report.pdf,California State Auditor,2024-111 (October 2025),approximate_unverified,Auditor campus-housing inventory has not been matched property by property to Clery on-campus student-housing boundaries or branch campuses.,Fall/academic-year occupancy snapshot; not annual resident person-time.,Clery residential counts are reported offenses on covered housing property; victims need not be enrolled residents.,False
122409,00115100,San Diego State,2019,2019-20,35081,6806,actual enrolled-student housing occupancy,A.2,58,64,https://www.auditor.ca.gov/wp-content/uploads/2025/10/2024-111-Report.pdf,California State Auditor,2024-111 (October 2025),approximate_unverified,Auditor campus-housing inventory has not been matched property by property to Clery on-campus student-housing boundaries or branch campuses.,Fall/academic-year occupancy snapshot; not annual resident person-time.,Clery residential counts are reported offenses on covered housing property; victims need not be enrolled residents.,False
