cohort,label,unitid,institution_name_ipeds,institution_name_clery,opeid,city,state,hospital_hd_code,medical_school_hd_code,campus_count_clery,unitid_and_opeid_match_verified,scope
Additional public,Illinois Urbana-Champaign,145637,University of Illinois Urbana-Champaign,University of Illinois Urbana-Champaign,00177500,Champaign,IL,2,1,2,True,IPEDS institutional reporting unit; Clery branch alignment separately qualified
Additional public,Michigan Ann Arbor,170976,University of Michigan-Ann Arbor,University of Michigan-Ann Arbor,00232500,Ann Arbor,MI,1,1,1,True,IPEDS institutional reporting unit; Clery branch alignment separately qualified
Additional public,North Carolina Chapel Hill,199120,University of North Carolina at Chapel Hill,University of North Carolina at Chapel Hill,00297400,Chapel Hill,NC,2,1,3,True,IPEDS institutional reporting unit; Clery branch alignment separately qualified
Additional public,Ohio State Columbus,204796,Ohio State University-Main Campus,Ohio State University-Main Campus,00309000,Columbus,OH,1,1,1,True,IPEDS institutional reporting unit; Clery branch alignment separately qualified
Additional public,Penn State University Park,214777,Pennsylvania State University-Main Campus,Pennsylvania State University-Main Campus,00332900,University Park,PA,1,1,3,True,IPEDS institutional reporting unit; Clery branch alignment separately qualified
Additional public,Texas Austin,228778,The University of Texas at Austin,The University of Texas at Austin,00365800,Austin,TX,1,1,7,True,IPEDS institutional reporting unit; Clery branch alignment separately qualified
Additional public,Florida,134130,University of Florida,University of Florida,00153500,Gainesville,FL,1,1,37,True,IPEDS institutional reporting unit; Clery branch alignment separately qualified
Additional public,Virginia,234076,University of Virginia-Main Campus,University of Virginia-Main Campus,00374500,Charlottesville,VA,1,1,6,True,IPEDS institutional reporting unit; Clery branch alignment separately qualified
Additional public,Washington Seattle,236948,University of Washington-Seattle Campus,University of Washington-Seattle Campus,00379800,Seattle,WA,1,1,1,True,IPEDS institutional reporting unit; Clery branch alignment separately qualified
Additional public,Wisconsin Madison,240444,University of Wisconsin-Madison,University of Wisconsin-Madison,00389500,Madison,WI,1,1,1,True,IPEDS institutional reporting unit; Clery branch alignment separately qualified
Additional private,Caltech,110404,California Institute of Technology,California Institute of Technology,00113100,Pasadena,CA,2,2,1,True,IPEDS institutional reporting unit; Clery branch alignment separately qualified
Additional private,Carnegie Mellon,211440,Carnegie Mellon University,Carnegie Mellon University,00324200,Pittsburgh,PA,2,2,6,True,IPEDS institutional reporting unit; Clery branch alignment separately qualified
Additional private,Chicago,144050,University of Chicago,University of Chicago,00177400,Chicago,IL,2,1,8,True,IPEDS institutional reporting unit; Clery branch alignment separately qualified
Additional private,Duke,198419,Duke University,Duke University,00292000,Durham,NC,1,1,3,True,IPEDS institutional reporting unit; Clery branch alignment separately qualified
Additional private,Georgetown,131496,Georgetown University,Georgetown University,00144500,Washington,DC,2,1,6,True,IPEDS institutional reporting unit; Clery branch alignment separately qualified
Additional private,Johns Hopkins,162928,Johns Hopkins University,Johns Hopkins University,00207700,Baltimore,MD,2,1,10,True,IPEDS institutional reporting unit; Clery branch alignment separately qualified
Additional private,MIT,166683,Massachusetts Institute of Technology,Massachusetts Institute of Technology,00217800,Cambridge,MA,2,2,1,True,IPEDS institutional reporting unit; Clery branch alignment separately qualified
Additional private,Northwestern,147767,Northwestern University,Northwestern University,00173900,Evanston,IL,2,1,6,True,IPEDS institutional reporting unit; Clery branch alignment separately qualified
Additional private,Notre Dame,152080,University of Notre Dame,University of Notre Dame,00184000,Notre Dame,IN,2,2,7,True,IPEDS institutional reporting unit; Clery branch alignment separately qualified
Additional private,NYU,193900,New York University,New York University,00278500,New York,NY,2,1,26,True,IPEDS institutional reporting unit; Clery branch alignment separately qualified
Additional private,Stanford,243744,Stanford University,Stanford University,00130500,Stanford,CA,1,1,12,True,IPEDS institutional reporting unit; Clery branch alignment separately qualified
Additional private,USC,123961,University of Southern California,University of Southern California,00132800,Los Angeles,CA,1,1,9,True,IPEDS institutional reporting unit; Clery branch alignment separately qualified
