station,name,baseline_start,baseline_end,season,valid_tmax_days,expected_days,coverage_fraction,years_with_90pct_coverage,eligible_90pct_days_25years,tmax_p90_f,tmax_p95_f,quantile_method,interpretation
USW00003131,SAN DIEGO MONTGOMERY FLD,1991-01-01,2020-12-31,May-September,3510,4590,0.7647058823529411,23,False,,,linear (type 7),station-specific warm-season threshold; not a calendar-day percentile or official warning criterion
USW00003154,CAMP PENDLETON MCAS,1991-01-01,2020-12-31,May-September,2807,4590,0.6115468409586057,10,False,,,linear (type 7),station-specific warm-season threshold; not a calendar-day percentile or official warning criterion
USW00003177,CARLSBAD MCCLELLAN PALOMAR AP,1991-01-01,2020-12-31,May-September,3489,4590,0.7601307189542483,23,False,,,linear (type 7),station-specific warm-season threshold; not a calendar-day percentile or official warning criterion
USW00003178,SAN DIEGO BROWN FLD,1991-01-01,2020-12-31,May-September,3649,4590,0.7949891067538126,24,False,,,linear (type 7),station-specific warm-season threshold; not a calendar-day percentile or official warning criterion
USW00023188,SAN DIEGO INTL AP,1991-01-01,2020-12-31,May-September,4588,4590,0.9995642701525055,30,True,80.96,84.02,linear (type 7),station-specific warm-season threshold; not a calendar-day percentile or official warning criterion
USW00053120,RAMONA AP,1991-01-01,2020-12-31,May-September,3477,4590,0.757516339869281,22,False,,,linear (type 7),station-specific warm-season threshold; not a calendar-day percentile or official warning criterion
USW00053121,OCEANSIDE MUNI AP,1991-01-01,2020-12-31,May-September,3323,4590,0.7239651416122005,21,False,,,linear (type 7),station-specific warm-season threshold; not a calendar-day percentile or official warning criterion
USW00053151,FALLBROOK 5 NE,1991-01-01,2020-12-31,May-September,1988,4590,0.43311546840958604,13,False,,,linear (type 7),station-specific warm-season threshold; not a calendar-day percentile or official warning criterion
USW00093107,SAN DIEGO MIRAMAR NAS,1991-01-01,2020-12-31,May-September,3541,4590,0.7714596949891067,19,False,,,linear (type 7),station-specific warm-season threshold; not a calendar-day percentile or official warning criterion
USW00093112,N IS NAS,1991-01-01,2020-12-31,May-September,4050,4590,0.8823529411764706,26,False,,,linear (type 7),station-specific warm-season threshold; not a calendar-day percentile or official warning criterion
USW00093115,IMPERIAL BEACH REAM FLD NAS,1991-01-01,2020-12-31,May-September,2582,4590,0.5625272331154684,8,False,,,linear (type 7),station-specific warm-season threshold; not a calendar-day percentile or official warning criterion
